"Symbol","Date","Open","High","Low","Close","Volume"
"  HUBC","  2018-08-06","  97.98","  98.50","  97.65","  98.08","  334500"
"  HUBC","  2018-08-03","  97.98","  98.50","  97.50","  97.98","  204000"
"  HUBC","  2018-08-02","  95.38","  98.25","  95.40","  97.98","  1361000"
"  HUBC","  2018-08-01","  95.87","  96.00","  94.98","  95.38","  525000"
"  HUBC","  2018-07-31","  96.80","  97.50","  95.09","  95.87","  788000"
"  HUBC","  2018-07-30","  94.75","  97.50","  94.11","  96.80","  2176000"
"  HUBC","  2018-07-27","  91.58","  95.00","  90.90","  94.75","  1476500"
"  HUBC","  2018-07-26","  91.58","  93.98","  90.50","  91.58","  596500"
"  HUBC","  2018-07-24","  90.83","  93.00","  91.00","  91.58","  1155000"
"  HUBC","  2018-07-23","  93.30","  93.00","  89.00","  90.83","  1235500"
"  HUBC","  2018-07-20","  93.61","  94.50","  92.50","  93.30","  251000"
"  HUBC","  2018-07-19","  91.01","  95.00","  92.00","  93.61","  1247500"
"  HUBC","  2018-07-18","  89.02","  92.00","  90.30","  91.01","  638500"
"  HUBC","  2018-07-17","  89.54","  91.00","  89.00","  89.02","  129500"
"  HUBC","  2018-07-16","  89.73","  90.75","  89.01","  89.54","  1000000"
"  HUBC","  2018-07-13","  89.75","  90.00","  88.75","  89.73","  919000"
"  HUBC","  2018-07-12","  88.06","  89.98","  88.55","  89.75","  529000"
"  HUBC","  2018-07-11","  88.43","  90.00","  86.50","  88.06","  1222500"
"  HUBC","  2018-07-10","  88.51","  89.80","  85.01","  88.43","  1205000"
"  HUBC","  2018-07-09","  88.95","  90.00","  84.59","  88.51","  942000"
"  HUBC","  2018-07-06","  87.19","  90.00","  87.25","  88.95","  323000"
"  HUBC","  2018-07-05","  88.51","  89.00","  87.00","  87.19","  440000"
"  HUBC","  2018-07-04","  90.23","  90.48","  87.98","  88.51","  389000"
"  HUBC","  2018-07-03","  91.69","  92.98","  90.08","  90.23","  606000"
"  HUBC","  2018-07-02","  92.16","  92.44","  91.55","  91.69","  1094000"
"  HUBC","  2018-06-29","  92.65","  93.00","  92.00","  92.16","  288500"
"  HUBC","  2018-06-28","  92.00","  93.59","  90.51","  92.65","  452500"
"  HUBC","  2018-06-27","  91.50","  93.00","  91.19","  92.00","  1228500"
"  HUBC","  2018-06-26","  91.72","  92.40","  90.69","  91.50","  351000"
"  HUBC","  2018-06-25","  93.83","  93.84","  91.00","  91.72","  1009500"
"  HUBC","  2018-06-22","  97.19","  97.87","  93.00","  93.83","  1592000"
"  HUBC","  2018-06-21","  98.40","  98.00","  96.50","  97.19","  277000"
"  HUBC","  2018-06-20","  98.94","  99.44","  97.01","  98.40","  551500"
"  HUBC","  2018-06-19","  98.15","  99.50","  98.00","  98.94","  654500"
"  HUBC","  2018-06-14","  97.47","  99.00","  97.00","  98.15","  994500"
"  HUBC","  2018-06-13","  98.18","  98.00","  97.05","  97.47","  198500"
"  HUBC","  2018-06-12","  97.97","  98.50","  97.50","  98.18","  653500"
"  HUBC","  2018-06-11","  96.26","  99.48","  97.01","  97.97","  1278000"
"  HUBC","  2018-06-07","  96.00","  97.01","  95.65","  96.26","  684000"
"  HUBC","  2018-06-06","  96.29","  96.75","  95.50","  96.00","  287500"
"  HUBC","  2018-06-05","  96.37","  97.00","  95.50","  96.29","  1444500"
"  HUBC","  2018-06-04","  97.34","  97.75","  96.00","  96.37","  617500"
"  HUBC","  2018-06-01","  97.20","  99.00","  97.00","  97.34","  315500"
"  HUBC","  2018-05-31","  98.98","  100.00","  98.00","  98.80","  579000"
"  HUBC","  2018-05-30","  99.72","  100.00","  98.80","  98.98","  300000"
"  HUBC","  2018-05-29","  99.16","  99.98","  99.00","  99.72","  567500"
"  HUBC","  2018-05-28","  98.02","  99.50","  97.50","  99.16","  243000"
"  HUBC","  2018-05-25","  99.47","  99.59","  97.98","  98.02","  174500"
"  HUBC","  2018-05-24","  99.23","  100.48","  97.50","  99.47","  1081500"
"  HUBC","  2018-05-23","  97.38","  100.00","  97.55","  99.23","  1021000"
"  HUBC","  2018-05-22","  93.05","  97.50","  93.50","  97.38","  1899500"
"  HUBC","  2018-05-21","  94.51","  94.75","  92.90","  93.05","  694000"
"  HUBC","  2018-05-18","  95.29","  95.50","  93.75","  94.51","  1587500"
"  HUBC","  2018-05-17","  96.52","  96.08","  95.00","  95.29","  226000"
"  HUBC","  2018-05-16","  97.05","  97.80","  96.09","  96.52","  315500"
"  HUBC","  2018-05-15","  96.94","  98.25","  94.91","  97.05","  515000"
"  HUBC","  2018-05-14","  97.15","  97.98","  96.44","  96.94","  351500"
"  HUBC","  2018-05-11","  99.48","  100.00","  96.50","  97.15","  3068500"
"  HUBC","  2018-05-10","  100.12","  102.00","  99.40","  99.48","  471000"
"  HUBC","  2018-05-09","  100.55","  101.90","  99.50","  100.12","  1356500"
"  HUBC","  2018-05-08","  101.00","  101.50","  100.50","  100.55","  278500"
"  HUBC","  2018-05-07","  102.06","  102.00","  100.50","  101.00","  250500"
"  HUBC","  2018-05-04","  101.50","  102.48","  101.05","  102.06","  206500"
"  HUBC","  2018-05-03","  102.16","  103.58","  101.50","  101.50","  640000"
"  HUBC","  2018-05-02","  103.05","  102.69","  101.61","  102.16","  154500"
"  HUBC","  2018-04-30","  102.40","  104.00","  102.69","  103.05","  1093500"
"  HUBC","  2018-04-27","  102.01","  103.00","  101.90","  102.40","  148000"
"  HUBC","  2018-04-26","  103.00","  103.00","  102.01","  102.01","  307000"
"  HUBC","  2018-04-25","  103.55","  103.80","  102.50","  103.00","  51000"
"  HUBC","  2018-04-24","  102.16","  104.48","  102.00","  103.55","  552000"
"  HUBC","  2018-04-23","  102.45","  103.48","  102.05","  102.16","  1681500"
"  HUBC","  2018-04-20","  103.68","  104.00","  101.98","  102.45","  405000"
"  HUBC","  2018-04-19","  103.59","  104.00","  102.84","  103.68","  357500"
"  HUBC","  2018-04-18","  104.05","  104.73","  103.50","  103.59","  1066000"
"  HUBC","  2018-04-17","  104.47","  105.40","  103.50","  104.05","  748000"
"  HUBC","  2018-04-16","  104.87","  104.55","  103.30","  104.47","  736000"
"  HUBC","  2018-04-13","  104.15","  105.00","  103.50","  104.87","  1289000"
"  HUBC","  2018-04-12","  104.11","  104.87","  103.84","  104.15","  263000"
"  HUBC","  2018-04-11","  103.56","  105.00","  103.75","  104.11","  977500"
"  HUBC","  2018-04-10","  104.36","  105.44","  103.00","  103.56","  169500"
"  HUBC","  2018-04-09","  104.16","  104.88","  103.05","  104.36","  1079500"
"  HUBC","  2018-04-06","  102.48","  105.50","  102.98","  104.16","  4582000"
"  HUBC","  2018-04-05","  100.05","  102.90","  100.30","  102.48","  1516000"
"  HUBC","  2018-04-04","  101.43","  102.70","  99.84","  100.05","  636000"
"  HUBC","  2018-04-03","  100.44","  101.88","  100.00","  101.43","  551000"
"  HUBC","  2018-04-02","  100.50","  101.50","  100.01","  100.44","  304500"
"  HUBC","  2018-03-30","  101.12","  101.51","  100.09","  100.50","  149500"
"  HUBC","  2018-03-29","  99.59","  101.80","  99.05","  101.12","  565500"
"  HUBC","  2018-03-28","  99.90","  99.94","  99.13","  99.59","  92000"
"  HUBC","  2018-03-27","  100.66","  101.44","  99.50","  99.90","  280500"
"  HUBC","  2018-03-26","  100.70","  101.50","  99.00","  100.66","  309000"
"  HUBC","  2018-03-22","  99.68","  101.23","  99.05","  100.70","  374500"
"  HUBC","  2018-03-21","  100.58","  101.50","  99.01","  99.68","  503500"
"  HUBC","  2018-03-20","  97.29","  101.50","  97.25","  100.58","  2104000"
"  HUBC","  2018-03-19","  97.66","  98.00","  97.00","  97.29","  555000"
"  HUBC","  2018-03-16","  97.41","  98.00","  96.25","  97.66","  1016000"
"  HUBC","  2018-03-15","  97.37","  97.88","  97.00","  97.41","  101000"
"  HUBC","  2018-03-14","  98.73","  98.73","  97.04","  97.37","  225500"
"  HUBC","  2018-03-13","  97.26","  98.98","  96.98","  98.73","  1663500"
"  HUBC","  2018-03-12","  97.00","  97.83","  96.09","  97.26","  209000"
"  HUBC","  2018-03-09","  96.25","  97.44","  96.00","  97.00","  276000"
"  HUBC","  2018-03-08","  97.83","  99.30","  96.00","  96.25","  579500"
"  HUBC","  2018-03-07","  97.48","  100.44","  97.36","  97.83","  709500"
"  HUBC","  2018-03-06","  99.09","  100.00","  97.26","  98.98","  931500"
"  HUBC","  2018-03-05","  98.91","  99.44","  98.00","  99.09","  134500"
"  HUBC","  2018-03-02","  98.00","  99.40","  97.50","  98.91","  624000"
"  HUBC","  2018-03-01","  98.05","  99.50","  97.50","  98.00","  346500"
"  HUBC","  2018-02-28","  96.62","  99.00","  97.40","  98.05","  906000"
"  HUBC","  2018-02-27","  95.91","  98.59","  95.00","  96.62","  1213000"
"  HUBC","  2018-02-26","  97.19","  97.00","  95.59","  95.91","  518000"
"  HUBC","  2018-02-23","  97.25","  97.94","  95.51","  97.19","  430000"
"  HUBC","  2018-02-22","  96.13","  97.50","  96.00","  97.25","  106500"
"  HUBC","  2018-02-21","  97.15","  98.44","  95.50","  96.13","  560000"
"  HUBC","  2018-02-20","  99.29","  99.94","  96.75","  97.15","  879500"
"  HUBC","  2018-02-19","  98.55","  99.95","  98.00","  99.29","  714000"
"  HUBC","  2018-02-16","  97.09","  98.97","  94.00","  98.55","  197000"
"  HUBC","  2018-02-15","  98.98","  99.00","  97.01","  97.09","  353500"
"  HUBC","  2018-02-14","  99.00","  99.30","  98.09","  98.98","  862500"
"  HUBC","  2018-02-13","  98.30","  99.05","  98.00","  99.00","  442000"
"  HUBC","  2018-02-12","  98.62","  99.30","  97.55","  98.30","  455000"
"  HUBC","  2018-02-09","  98.90","  98.75","  97.00","  98.62","  562000"
"  HUBC","  2018-02-08","  99.12","  99.50","  97.75","  98.90","  590500"
"  HUBC","  2018-02-07","  96.58","  99.65","  97.98","  99.12","  1802000"
"  HUBC","  2018-02-06","  97.98","  97.84","  95.75","  96.58","  336000"
"  HUBC","  2018-02-02","  100.69","  100.50","  97.51","  97.98","  670500"
"  HUBC","  2018-02-01","  98.77","  102.01","  99.01","  100.69","  5286500"
"  HUBC","  2018-01-31","  99.55","  100.00","  98.50","  98.77","  248500"
"  HUBC","  2018-01-30","  99.05","  101.00","  98.51","  99.55","  1399500"
"  HUBC","  2018-01-29","  98.91","  99.25","  98.50","  99.05","  1057500"
"  HUBC","  2018-01-26","  100.48","  101.25","  98.50","  98.91","  667500"
"  HUBC","  2018-01-25","  101.69","  101.26","  99.90","  100.48","  980000"
"  HUBC","  2018-01-24","  99.94","  102.25","  99.97","  101.69","  2945500"
"  HUBC","  2018-01-23","  99.79","  100.00","  98.59","  99.94","  504000"
"  HUBC","  2018-01-22","  96.01","  100.00","  96.00","  99.79","  2642000"
"  HUBC","  2018-01-19","  94.98","  96.58","  94.30","  96.01","  2483500"
"  HUBC","  2018-01-18","  94.01","  96.00","  93.51","  94.98","  1911000"
"  HUBC","  2018-01-17","  93.56","  94.15","  92.50","  94.01","  1587500"
"  HUBC","  2018-01-16","  90.76","  93.98","  91.40","  93.56","  493500"
"  HUBC","  2018-01-15","  91.54","  91.50","  90.50","  90.76","  654500"
"  HUBC","  2018-01-12","  91.83","  92.90","  91.01","  91.54","  982500"
"  HUBC","  2018-01-11","  94.09","  95.40","  91.50","  91.83","  675500"
"  HUBC","  2018-01-10","  92.83","  94.93","  92.41","  94.09","  777500"
"  HUBC","  2018-01-09","  94.26","  94.75","  92.48","  92.83","  257500"
"  HUBC","  2018-01-08","  93.37","  95.48","  93.09","  94.26","  6103500"
"  HUBC","  2018-01-05","  92.44","  94.00","  92.36","  93.37","  755000"
"  HUBC","  2018-01-04","  92.15","  92.98","  92.09","  92.44","  1383000"
"  HUBC","  2018-01-03","  91.48","  92.69","  91.25","  92.15","  858000"
"  HUBC","  2018-01-02","  90.30","  92.80","  90.00","  91.48","  1438500"
"  HUBC","  2018-01-01","  91.00","  91.79","  90.05","  90.30","  180500"
"  HUBC","  2017-12-29","  91.75","  92.30","  90.51","  91.00","  1136400"
"  HUBC","  2017-12-28","  91.61","  92.00","  90.51","  91.75","  484600"
"  HUBC","  2017-12-27","  90.65","  92.50","  90.50","  91.61","  838700"
"  HUBC","  2017-12-26","  91.40","  91.94","  89.00","  90.65","  388500"
"  HUBC","  2017-12-22","  89.93","  93.00","  90.01","  91.40","  833900"
"  HUBC","  2017-12-21","  89.90","  90.93","  88.90","  89.93","  552600"
"  HUBC","  2017-12-20","  91.37","  92.44","  89.00","  89.90","  339400"
"  HUBC","  2017-12-19","  93.29","  93.00","  90.50","  91.37","  295000"
"  HUBC","  2017-12-18","  93.76","  94.00","  93.05","  93.29","  113000"
"  HUBC","  2017-12-15","  93.63","  94.25","  92.19","  93.76","  1467400"
"  HUBC","  2017-12-14","  96.12","  96.00","  93.01","  93.63","  498500"
"  HUBC","  2017-12-13","  95.84","  97.00","  95.00","  96.12","  425800"
"  HUBC","  2017-12-12","  93.02","  96.98","  91.00","  95.84","  452300"
"  HUBC","  2017-12-11","  94.06","  95.34","  92.00","  93.02","  1627000"
"  HUBC","  2017-12-08","  91.95","  95.79","  89.51","  94.06","  1692800"
"  HUBC","  2017-12-07","  94.94","  94.69","  90.50","  91.95","  637800"
"  HUBC","  2017-12-06","  94.27","  96.88","  93.61","  94.94","  251700"
"  HUBC","  2017-12-05","  95.13","  94.75","  93.08","  94.27","  600200"
"  HUBC","  2017-12-04","  97.65","  99.00","  94.98","  95.13","  213200"
"  HUBC","  2017-11-30","  95.31","  99.90","  95.50","  97.65","  1300900"
"  HUBC","  2017-11-29","  98.38","  98.94","  96.50","  96.81","  811700"
"  HUBC","  2017-11-28","  98.77","  99.00","  98.00","  98.38","  92000"
"  HUBC","  2017-11-27","  101.81","  100.98","  98.48","  98.77","  931100"
"  HUBC","  2017-11-24","  99.63","  102.40","  99.50","  101.81","  454200"
"  HUBC","  2017-11-23","  102.47","  102.98","  97.50","  99.63","  1817900"
"  HUBC","  2017-11-22","  104.34","  104.75","  101.86","  102.47","  503400"
"  HUBC","  2017-11-21","  104.41","  106.12","  104.25","  104.34","  524200"
"  HUBC","  2017-11-20","  104.48","  105.58","  104.25","  104.41","  106400"
"  HUBC","  2017-11-17","  104.50","  104.94","  104.00","  104.48","  139600"
"  HUBC","  2017-11-16","  104.54","  105.88","  104.25","  104.50","  750200"
"  HUBC","  2017-11-15","  104.87","  105.00","  104.11","  104.54","  393700"
"  HUBC","  2017-11-14","  104.69","  105.50","  104.30","  104.87","  111700"
"  HUBC","  2017-11-13","  106.01","  106.50","  104.51","  104.69","  68700"
"  HUBC","  2017-11-10","  106.09","  106.98","  105.01","  106.01","  49800"
"  HUBC","  2017-11-09","  105.95","  106.90","  105.55","  106.09","  492700"
"  HUBC","  2017-11-08","  105.81","  106.00","  104.56","  105.95","  120100"
"  HUBC","  2017-11-07","  106.76","  107.34","  105.59","  105.81","  81700"
"  HUBC","  2017-11-06","  105.97","  107.15","  104.05","  106.76","  199600"
"  HUBC","  2017-11-03","  104.73","  106.94","  103.50","  105.97","  148800"
"  HUBC","  2017-11-02","  105.01","  105.50","  103.50","  104.73","  611500"
"  HUBC","  2017-11-01","  102.61","  106.00","  103.16","  105.01","  700500"
"  HUBC","  2017-10-30","  107.83","  108.01","  103.12","  104.33","  890100"
"  HUBC","  2017-10-27","  108.00","  110.00","  104.50","  107.83","  1259200"
"  HUBC","  2017-10-26","  107.00","  109.00","  106.51","  108.00","  200700"
"  HUBC","  2017-10-25","  106.13","  107.79","  105.59","  107.00","  35600"
"  HUBC","  2017-10-24","  107.56","  107.98","  105.01","  106.13","  748900"
"  HUBC","  2017-10-23","  109.00","  109.00","  107.50","  107.56","  61400"
"  HUBC","  2017-10-20","  106.68","  109.90","  107.00","  109.00","  628300"
"  HUBC","  2017-10-19","  105.26","  106.98","  104.98","  106.68","  194200"
"  HUBC","  2017-10-18","  105.73","  105.94","  104.80","  105.26","  801600"
"  HUBC","  2017-10-17","  108.00","  109.88","  105.00","  105.73","  1458000"
"  HUBC","  2017-10-16","  105.98","  108.00","  106.11","  108.00","  336900"
"  HUBC","  2017-10-13","  106.04","  106.50","  104.59","  105.98","  1061500"
"  HUBC","  2017-10-12","  108.00","  108.00","  105.50","  106.04","  631300"
"  HUBC","  2017-10-11","  107.98","  108.50","  107.50","  108.00","  749200"
"  HUBC","  2017-10-10","  109.63","  109.95","  107.70","  107.98","  303300"
"  HUBC","  2017-10-09","  109.98","  110.00","  108.50","  109.63","  182700"
"  HUBC","  2017-10-06","  107.97","  110.97","  108.00","  109.98","  413800"
"  HUBC","  2017-10-05","  108.97","  109.00","  107.09","  107.97","  1270500"
"  HUBC","  2017-10-04","  109.20","  109.80","  107.05","  108.97","  904800"
"  HUBC","  2017-10-03","  110.22","  110.55","  108.30","  109.20","  122300"
"  HUBC","  2017-10-02","  111.80","  112.90","  110.00","  110.22","  488500"
"  HUBC","  2017-09-29","  111.30","  112.98","  111.00","  111.80","  474500"
"  HUBC","  2017-09-28","  111.51","  112.25","  110.69","  111.30","  19200"
"  HUBC","  2017-09-27","  112.97","  113.48","  111.01","  111.51","  214800"
"  HUBC","  2017-09-26","  112.80","  114.00","  112.52","  112.97","  818000"
"  HUBC","  2017-09-25","  115.56","  116.48","  114.50","  115.30","  253800"
"  HUBC","  2017-09-22","  115.13","  116.00","  114.26","  115.56","  71200"
"  HUBC","  2017-09-21","  115.98","  116.50","  114.50","  115.13","  460500"
"  HUBC","  2017-09-20","  115.91","  116.50","  115.30","  115.98","  963800"
"  HUBC","  2017-09-19","  115.26","  119.00","  115.00","  115.91","  1822500"
"  HUBC","  2017-09-18","  117.18","  117.48","  114.51","  115.26","  812600"
"  HUBC","  2017-09-15","  117.45","  117.75","  116.50","  117.18","  417500"
"  HUBC","  2017-09-14","  115.51","  119.50","  114.51","  117.45","  687700"
"  HUBC","  2017-09-13","  114.61","  116.00","  114.00","  115.51","  258600"
"  HUBC","  2017-09-12","  113.86","  114.94","  113.25","  114.61","  167500"
"  HUBC","  2017-09-11","  114.40","  114.73","  113.69","  113.86","  314500"
"  HUBC","  2017-09-08","  114.25","  115.01","  114.05","  114.40","  1293500"
"  HUBC","  2017-09-07","  114.30","  114.90","  113.50","  114.25","  579700"
"  HUBC","  2017-09-06","  114.31","  116.00","  113.84","  114.30","  187300"
"  HUBC","  2017-09-05","  113.08","  114.84","  113.08","  114.31","  477400"
"  HUBC","  2017-08-31","  113.31","  114.25","  112.48","  113.08","  1779100"
"  HUBC","  2017-08-30","  113.00","  114.23","  112.50","  113.31","  477200"
"  HUBC","  2017-08-29","  114.44","  115.00","  112.02","  113.00","  180200"
"  HUBC","  2017-08-28","  114.76","  114.98","  112.61","  114.44","  149800"
"  HUBC","  2017-08-25","  114.05","  115.50","  113.00","  114.76","  713300"
"  HUBC","  2017-08-24","  113.34","  115.94","  113.34","  114.05","  1197600"
"  HUBC","  2017-08-23","  110.62","  114.00","  110.75","  113.34","  302200"
"  HUBC","  2017-08-22","  112.08","  112.48","  108.00","  110.62","  708000"
"  HUBC","  2017-08-21","  113.98","  114.98","  111.50","  112.08","  426500"
"  HUBC","  2017-08-18","  113.33","  115.00","  111.30","  113.98","  325700"
"  HUBC","  2017-08-17","  115.87","  117.00","  111.00","  113.33","  873500"
"  HUBC","  2017-08-16","  115.27","  117.65","  115.00","  115.87","  512800"
"  HUBC","  2017-08-15","  119.26","  119.80","  113.75","  115.27","  561800"
"  HUBC","  2017-08-11","  119.98","  120.00","  118.81","  119.26","  38200"
"  HUBC","  2017-08-10","  121.73","  122.75","  119.19","  119.98","  251600"
"  HUBC","  2017-08-09","  121.58","  124.48","  119.51","  121.73","  1043600"
"  HUBC","  2017-08-08","  122.95","  123.50","  121.00","  121.58","  312200"
"  HUBC","  2017-08-07","  124.93","  125.00","  122.69","  122.95","  287000"
"  HUBC","  2017-08-04","  125.38","  126.00","  123.05","  124.93","  227400"
"  HUBC","  2017-08-03","  125.66","  126.00","  124.41","  125.38","  453700"
"  HUBC","  2017-08-02","  125.87","  126.50","  124.75","  125.66","  191800"
"  HUBC","  2017-08-01","  123.48","  126.48","  122.30","  125.87","  1030200"
"  HUBC","  2017-07-31","  121.81","  127.90","  122.77","  123.48","  2744400"
"  HUBC","  2017-07-28","  116.56","  122.38","  113.00","  121.81","  2513700"
"  HUBC","  2017-07-27","  114.54","  118.25","  114.16","  116.56","  736300"
"  HUBC","  2017-07-26","  114.97","  115.19","  114.30","  114.54","  1980600"
"  HUBC","  2017-07-25","  115.09","  116.00","  114.80","  114.97","  532500"
"  HUBC","  2017-07-24","  115.23","  116.47","  114.90","  115.09","  390800"
"  HUBC","  2017-07-21","  115.51","  116.40","  114.05","  115.23","  880200"
"  HUBC","  2017-07-20","  117.31","  120.00","  115.00","  115.51","  377200"
"  HUBC","  2017-07-19","  119.11","  120.00","  116.98","  117.31","  271200"
"  HUBC","  2017-07-18","  115.86","  119.48","  115.00","  119.11","  485300"
"  HUBC","  2017-07-17","  113.87","  117.00","  112.50","  115.86","  650300"
"  HUBC","  2017-07-14","  111.23","  114.50","  109.98","  113.87","  1888000"
"  HUBC","  2017-07-13","  112.02","  113.00","  110.01","  111.23","  646400"
"  HUBC","  2017-07-12","  115.86","  115.25","  110.09","  112.02","  2792700"
"  HUBC","  2017-07-11","  121.94","  118.50","  115.86","  115.86","  1165700"
"  HUBC","  2017-07-10","  119.00","  123.55","  117.16","  121.94","  744000"
"  HUBC","  2017-07-07","  117.88","  120.00","  116.19","  119.00","  320000"
"  HUBC","  2017-07-06","  120.63","  124.40","  116.25","  117.88","  424500"
"  HUBC","  2017-07-05","  114.90","  120.63","  113.50","  120.63","  2039800"
"  HUBC","  2017-07-04","  112.18","  116.19","  112.00","  114.90","  764500"
"  HUBC","  2017-07-03","  117.43","  115.93","  111.55","  112.18","  749100"
"  HUBC","  2017-06-30","  121.72","  121.51","  116.50","  117.43","  582500"
"  HUBC","  2017-06-29","  120.80","  123.01","  120.01","  121.72","  1112300"
"  HUBC","  2017-06-22","  119.98","  122.48","  118.00","  120.80","  718800"
"  HUBC","  2017-06-21","  115.56","  121.33","  113.50","  119.98","  860200"
"  HUBC","  2017-06-20","  117.91","  119.50","  114.80","  115.56","  859900"
"  HUBC","  2017-06-19","  116.31","  119.00","  113.51","  117.91","  267600"
"  HUBC","  2017-06-16","  118.08","  119.90","  115.00","  116.31","  306300"
"  HUBC","  2017-06-15","  118.33","  119.90","  116.62","  118.08","  1029000"
"  HUBC","  2017-06-14","  120.52","  121.88","  118.00","  118.33","  1259300"
"  HUBC","  2017-06-13","  119.56","  122.00","  118.68","  120.52","  1122300"
"  HUBC","  2017-06-12","  124.87","  124.01","  118.62","  119.56","  899100"
"  HUBC","  2017-06-09","  124.91","  125.90","  123.50","  124.87","  2055100"
"  HUBC","  2017-06-08","  124.02","  125.94","  123.50","  124.91","  1197500"
"  HUBC","  2017-06-07","  126.06","  127.87","  122.12","  124.02","  3810900"
"  HUBC","  2017-06-06","  127.51","  129.39","  125.66","  126.06","  2518900"
"  HUBC","  2017-06-05","  126.12","  128.00","  126.48","  127.51","  3074200"
"  HUBC","  2017-06-02","  125.02","  128.00","  121.00","  126.12","  1179400"
"  HUBC","  2017-06-01","  132.52","  132.25","  125.90","  127.02","  2312900"
"  HUBC","  2017-05-31","  129.52","  134.99","  127.00","  132.52","  9452300"
"  HUBC","  2017-05-30","  133.30","  133.19","  128.99","  129.52","  915500"
"  HUBC","  2017-05-29","  132.60","  134.00","  127.50","  133.30","  348000"
"  HUBC","  2017-05-26","  133.00","  133.86","  131.05","  132.60","  776200"
"  HUBC","  2017-05-25","  131.16","  133.74","  130.02","  133.00","  1542700"
"  HUBC","  2017-05-24","  129.66","  133.49","  130.00","  131.16","  1956900"
"  HUBC","  2017-05-23","  126.84","  130.00","  126.98","  129.66","  1896400"
"  HUBC","  2017-05-22","  124.44","  127.40","  118.26","  126.84","  2472100"
"  HUBC","  2017-05-19","  126.77","  127.95","  122.98","  124.44","  5716400"
"  HUBC","  2017-05-18","  131.69","  131.69","  126.50","  126.77","  6488300"
"  HUBC","  2017-05-17","  133.24","  133.88","  131.50","  131.69","  937600"
"  HUBC","  2017-05-16","  135.07","  135.50","  131.49","  133.24","  1401300"
"  HUBC","  2017-05-15","  134.42","  136.75","  134.28","  135.07","  2075400"
"  HUBC","  2017-05-12","  132.66","  135.00","  132.50","  134.42","  1492900"
"  HUBC","  2017-05-11","  132.63","  133.50","  131.80","  132.66","  665500"
"  HUBC","  2017-05-10","  131.86","  133.00","  131.00","  132.63","  438100"
"  HUBC","  2017-05-09","  128.80","  132.89","  129.80","  131.86","  2011200"
"  HUBC","  2017-05-08","  126.63","  129.39","  127.00","  128.80","  937600"
"  HUBC","  2017-05-05","  127.69","  128.00","  125.69","  126.63","  493800"
"  HUBC","  2017-05-04","  127.84","  128.91","  127.09","  127.69","  591500"
"  HUBC","  2017-05-03","  128.00","  130.00","  126.50","  127.84","  857800"
"  HUBC","  2017-05-02","  129.72","  129.39","  126.62","  128.00","  647400"
"  HUBC","  2017-04-28","  130.66","  132.00","  129.00","  129.72","  1313800"
"  HUBC","  2017-04-27","  131.22","  132.00","  127.55","  130.66","  1447300"
"  HUBC","  2017-04-26","  130.67","  134.25","  128.00","  131.22","  438000"
"  HUBC","  2017-04-25","  134.02","  134.19","  129.99","  130.67","  996700"
"  HUBC","  2017-04-24","  136.57","  137.00","  133.11","  134.02","  1315200"
"  HUBC","  2017-04-21","  133.33","  137.14","  133.89","  136.57","  1923200"
"  HUBC","  2017-04-20","  127.58","  133.96","  127.59","  133.33","  2485000"
"  HUBC","  2017-04-19","  127.00","  129.50","  124.01","  127.58","  3153700"
"  HUBC","  2017-04-18","  126.98","  128.39","  126.50","  127.00","  297300"
"  HUBC","  2017-04-17","  126.12","  127.90","  125.50","  126.98","  203200"
"  HUBC","  2017-04-14","  127.87","  129.50","  125.90","  126.12","  566200"
"  HUBC","  2017-04-13","  128.94","  129.50","  127.11","  127.87","  176700"
"  HUBC","  2017-04-12","  129.10","  129.97","  128.50","  128.94","  501200"
"  HUBC","  2017-04-11","  129.64","  130.00","  128.80","  129.10","  142700"
"  HUBC","  2017-04-10","  129.96","  130.50","  129.14","  129.64","  89600"
"  HUBC","  2017-04-07","  130.94","  131.00","  129.50","  129.96","  305600"
"  HUBC","  2017-04-06","  130.75","  131.02","  130.00","  130.94","  321100"
"  HUBC","  2017-04-05","  130.86","  132.00","  130.00","  130.75","  211600"
"  HUBC","  2017-04-04","  132.00","  132.72","  131.60","  132.36","  955800"
"  HUBC","  2017-04-03","  131.05","  133.00","  130.89","  132.00","  232300"
"  HUBC","  2017-03-31","  130.97","  132.00","  129.10","  131.05","  341300"
"  HUBC","  2017-03-30","  133.47","  133.85","  130.50","  130.97","  107900"
"  HUBC","  2017-03-29","  132.66","  134.80","  132.55","  133.47","  286900"
"  HUBC","  2017-03-28","  131.86","  132.94","  131.27","  132.66","  168000"
"  HUBC","  2017-03-27","  132.99","  132.94","  131.50","  131.86","  491000"
"  HUBC","  2017-03-24","  135.82","  137.00","  132.50","  132.99","  153700"
"  HUBC","  2017-03-22","  135.78","  136.44","  135.21","  135.82","  192000"
"  HUBC","  2017-03-21","  134.91","  137.00","  135.00","  135.78","  411900"
"  HUBC","  2017-03-20","  132.63","  135.00","  131.14","  134.91","  191800"
"  HUBC","  2017-03-17","  128.46","  134.88","  128.02","  132.63","  3298600"
"  HUBC","  2017-03-16","  130.42","  130.49","  127.00","  128.46","  836800"
"  HUBC","  2017-03-15","  132.00","  133.44","  128.69","  130.42","  857600"
"  HUBC","  2017-03-14","  133.07","  133.99","  131.25","  132.00","  310000"
